# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 06, 2026072812, 03, FNV3,   0, 218N, 1511W,  51, 1004, XX,  34, NEQ,  120,   60,     ,  100,     ,     ,  60,
WP, 12, 2026072812, 03, FNV3, 264, 347N, 1298E,  56,  972, XX,  34, NEQ,  131,  121,  111,  116,     ,     ,  40,
WP, 12, 2026072812, 03, FNV3, 264, 347N, 1298E,  56,  972, XX,  50, NEQ,   49,   45,   38,   42,     ,     ,  40,
WP, 12, 2026072812, 03, FNV3, 264, 347N, 1298E,  56,  972, XX,  64, NEQ,   21,   19,   16,   17,     ,     ,  40,
WP, 12, 2026072812, 03, FNV3, 270, 353N, 1296E,  53,  974, XX,  34, NEQ,  137,  128,  117,  117,     ,     ,  48,
WP, 12, 2026072812, 03, FNV3, 270, 353N, 1296E,  53,  974, XX,  50, NEQ,   49,   45,   38,   42,     ,     ,  48,
WP, 12, 2026072812, 03, FNV3, 270, 353N, 1296E,  53,  974, XX,  64, NEQ,   19,   15,   13,   14,     ,     ,  48,
WP, 12, 2026072812, 03, FNV3, 276, 357N, 1292E,  52,  974, XX,  34, NEQ,  126,  117,  102,  104,     ,     ,  47,
WP, 12, 2026072812, 03, FNV3, 276, 357N, 1292E,  52,  974, XX,  50, NEQ,   40,   38,   31,   34,     ,     ,  47,
WP, 12, 2026072812, 03, FNV3, 276, 357N, 1292E,  52,  974, XX,  64, NEQ,   18,   14,   11,   12,     ,     ,  47,
WP, 12, 2026072812, 03, FNV3, 282, 364N, 1294E,  49,  976, XX,  34, NEQ,  108,  108,   91,   93,     ,     ,  44,
WP, 12, 2026072812, 03, FNV3, 282, 364N, 1294E,  49,  976, XX,  50, NEQ,   32,   31,   24,   27,     ,     ,  44,
WP, 12, 2026072812, 03, FNV3, 282, 364N, 1294E,  49,  976, XX,  64, NEQ,   13,   10,    8,    9,     ,     ,  44,
WP, 12, 2026072812, 03, FNV3, 288, 367N, 1291E,  46,  978, XX,  34, NEQ,   89,   85,   72,   75,     ,     ,  40,
WP, 12, 2026072812, 03, FNV3, 288, 367N, 1291E,  46,  978, XX,  50, NEQ,   25,   25,   18,   20,     ,     ,  40,
WP, 12, 2026072812, 03, FNV3, 288, 367N, 1291E,  46,  978, XX,  64, NEQ,    8,    7,    4,    5,     ,     ,  40,
WP, 12, 2026072812, 03, FNV3, 294, 358N, 1278E,  46,  979, XX,  34, NEQ,   94,   88,   76,   80,     ,     ,  45,
WP, 12, 2026072812, 03, FNV3, 294, 358N, 1278E,  46,  979, XX,  50, NEQ,   30,   26,   21,   23,     ,     ,  45,
WP, 12, 2026072812, 03, FNV3, 294, 358N, 1278E,  46,  979, XX,  64, NEQ,   11,    9,    7,    7,     ,     ,  45,
WP, 12, 2026072812, 03, FNV3, 300, 366N, 1279E,  42,  980, XX,  34, NEQ,   79,   74,   62,   64,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 300, 366N, 1279E,  42,  980, XX,  50, NEQ,   20,   19,   15,   16,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 300, 366N, 1279E,  42,  980, XX,  64, NEQ,    7,    5,    4,    5,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 306, 371N, 1277E,  39,  982, XX,  34, NEQ,   68,   61,   52,   54,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 306, 371N, 1277E,  39,  982, XX,  50, NEQ,   19,   19,   15,   17,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 306, 371N, 1277E,  39,  982, XX,  64, NEQ,    4,    1,    1,    1,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 312, 374N, 1269E,  37,  984, XX,  34, NEQ,   55,   51,   43,   45,     ,     ,  52,
WP, 12, 2026072812, 03, FNV3, 312, 374N, 1269E,  37,  984, XX,  50, NEQ,   13,   15,   12,   11,     ,     ,  52,
WP, 12, 2026072812, 03, FNV3, 312, 374N, 1269E,  37,  984, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  52,
WP, 12, 2026072812, 03, FNV3, 318, 368N, 1257E,  35,  987, XX,  34, NEQ,   49,   46,   44,   40,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 318, 368N, 1257E,  35,  987, XX,  50, NEQ,   11,    8,    8,    7,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 318, 368N, 1257E,  35,  987, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 324, 363N, 1251E,  34,  987, XX,  34, NEQ,   43,   43,   40,   37,     ,     ,  55,
WP, 12, 2026072812, 03, FNV3, 324, 363N, 1251E,  34,  987, XX,  50, NEQ,   13,   10,    9,    9,     ,     ,  55,
WP, 12, 2026072812, 03, FNV3, 330, 367N, 1254E,  31,  988, XX,  34, NEQ,   31,   31,   29,   28,     ,     ,  50,
WP, 12, 2026072812, 03, FNV3, 330, 367N, 1254E,  31,  988, XX,  50, NEQ,    9,    7,    6,    9,     ,     ,  50,
WP, 12, 2026072812, 03, FNV3, 330, 367N, 1254E,  31,  988, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  50,
WP, 12, 2026072812, 03, FNV3, 336, 363N, 1255E,  32,  988, XX,  34, NEQ,   26,   25,   24,   22,     ,     ,  52,
WP, 12, 2026072812, 03, FNV3, 336, 363N, 1255E,  32,  988, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  52,
WP, 12, 2026072812, 03, FNV3, 336, 363N, 1255E,  32,  988, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  52,
WP, 12, 2026072812, 03, FNV3, 342, 359N, 1250E,  31,  990, XX,  34, NEQ,   43,   44,   35,   36,     ,     ,  57,
WP, 12, 2026072812, 03, FNV3, 342, 359N, 1250E,  31,  990, XX,  50, NEQ,    7,    7,    5,    6,     ,     ,  57,
WP, 12, 2026072812, 03, FNV3, 348, 366N, 1257E,  31,  990, XX,  34, NEQ,   32,   33,   27,   25,     ,     ,  55,
WP, 12, 2026072812, 03, FNV3, 348, 366N, 1257E,  31,  990, XX,  50, NEQ,    1,    2,    1,    1,     ,     ,  55,
WP, 12, 2026072812, 03, FNV3, 354, 377N, 1268E,  30,  989, XX,  34, NEQ,   27,   28,   22,   22,     ,     ,  49,
WP, 12, 2026072812, 03, FNV3, 354, 377N, 1268E,  30,  989, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  49,
